Cruise,Station,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Operator's Cruise Name,CTDPRS [dbar],Cast Identifier,Sampling Device,Bottle Number,BODC Bottle Number,DEPTH [m],CTDTMP [deg C],CTDSAL [pss-78]
GA02,18,2011-03-27T11:28:00.000,327.12189,-0.18715,4354,JC057,3546.8,18_02_ROS,CTD,3,639359,3498,2.444,34.904999
GA02,18,2011-03-27T11:28:00.000,327.12189,-0.18715,4354,JC057,3549.9,18_01_UCC,UCCTD,3,639287,3501,2.401,34.903999
GA02,18,2011-03-27T11:28:00.000,327.12189,-0.18715,4354,JC057,4058.5,18_02_ROS,CTD,2,639356,3998,2.147,34.873001
GA02,18,2011-03-27T11:28:00.000,327.12189,-0.18715,4354,JC057,4059.5,18_01_UCC,UCCTD,2,639284,3999,2.086,34.868999
GA02,18,2011-03-27T11:28:00.000,327.12189,-0.18715,4354,JC057,4386.6,18_02_ROS,CTD,1,639353,4318,1.199,34.765999
GA02,18,2011-03-27T11:28:00.000,327.12189,-0.18715,4354,JC057,4407.1,18_01_UCC,UCCTD,1,639281,4338,1.19,34.764999
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,73.7,01_01_UCC,UCCTD,9,630164,73,9.615,35.41
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,73.7,01_01_UCC,UCCTD,14,630179,73,9.608,35.408001
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,73.7,01_01_UCC,UCCTD,13,630176,73,9.607,35.409
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,73.7,01_01_UCC,UCCTD,24,630209,73,9.613,35.409
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,22,630203,74,9.619,35.41
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,21,630200,74,9.621,35.41
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,6,630155,74,9.604,35.408001
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,23,630206,74,9.623,35.41
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,8,630161,74,9.618,35.41
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,16,630185,74,9.605,35.408001
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,12,630173,74,9.608,35.409
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,17,630188,74,9.604,35.408001
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,11,630170,74,9.614,35.41
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,10,630167,74,9.617,35.41
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,18,630191,74,9.615,35.409
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,19,630194,74,9.62,35.41
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,15,630182,74,9.612,35.408001
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,74.7,01_01_UCC,UCCTD,7,630158,74,9.617,35.41
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,75.7,01_01_UCC,UCCTD,20,630197,75,9.622,35.41
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,75.7,01_01_UCC,UCCTD,5,630152,75,9.599,35.407001
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,505.4,01_01_UCC,UCCTD,1,630140,500,8.747,35.332001
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,506.4,01_01_UCC,UCCTD,2,630143,501,8.741,35.330002
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,506.4,01_01_UCC,UCCTD,3,630146,501,8.738,35.328999
GA02,1,2010-04-29T14:18:59.000,349.01709,60.4053,756,PE319,506.4,01_01_UCC,UCCTD,4,630149,501,8.739,35.328999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,10.1,02_01_UCC,UCCTD,24,630281,10,6.792,35.130001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,10.1,02_02_ROS,CTD,24,630353,10,6.776,35.122002
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,10.1,02_03_UCC,UCCTD,24,630425,10,6.786,35.131001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,10.1,02_04_ROS,CTD,24,630497,10,6.679,35.102001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,10.1,02_03_UCC,UCCTD,23,630422,10,6.778,35.132999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,25.2,02_03_UCC,UCCTD,22,630419,25,6.731,35.147999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,25.2,02_02_ROS,CTD,23,630350,25,6.746,35.127998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,25.2,02_04_ROS,CTD,23,630494,25,6.68,35.102001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,26.3,02_01_UCC,UCCTD,23,630278,26,6.74,35.141998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,50.5,02_03_UCC,UCCTD,20,630413,50,6.71,35.148998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,50.5,02_03_UCC,UCCTD,21,630416,50,6.711,35.148998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,50.5,02_02_ROS,CTD,22,630347,50,6.721,35.143002
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,50.5,02_01_UCC,UCCTD,22,630275,50,6.717,35.146999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,51.5,02_04_ROS,CTD,22,630491,51,6.725,35.132
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,75.8,02_04_ROS,CTD,21,630488,75,6.718,35.145
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,75.8,02_02_ROS,CTD,21,630344,75,6.7,35.144001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,75.8,02_03_UCC,UCCTD,19,630410,75,6.697,35.146999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,76.8,02_01_UCC,UCCTD,21,630272,76,6.705,35.147999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,98,02_02_ROS,CTD,20,630341,97,6.702,35.145
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,100,02_06_ROS,CTD,8,630521,99,6.696,35.144001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,101,02_03_UCC,UCCTD,18,630407,100,6.699,35.147999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,101,02_04_ROS,CTD,20,630485,100,6.708,35.146
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,102,02_01_UCC,UCCTD,20,630269,101,6.697,35.147999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,150.5,02_04_ROS,CTD,19,630482,149,6.715,35.146999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,151.5,02_02_ROS,CTD,19,630338,150,6.704,35.145
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,151.5,02_01_UCC,UCCTD,19,630266,150,6.703,35.147999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,153.6,02_03_UCC,UCCTD,17,630404,152,6.703,35.147999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,202.1,02_02_ROS,CTD,18,630335,200,6.674,35.139
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,202.1,02_01_UCC,UCCTD,18,630263,200,6.677,35.143002
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,204.1,02_03_UCC,UCCTD,16,630401,202,6.694,35.146
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,204.1,02_04_ROS,CTD,18,630479,202,6.645,35.134998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,251.6,02_03_UCC,UCCTD,15,630398,249,6.349,35.108002
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,252.6,02_01_UCC,UCCTD,17,630260,250,6.486,35.118
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,252.6,02_06_ROS,CTD,7,630518,250,6.281,35.098999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,252.6,02_04_ROS,CTD,17,630476,250,6.364,35.105999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,253.6,02_02_ROS,CTD,17,630332,251,6.47,35.113998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,302.2,02_02_ROS,CTD,16,630329,299,6.237,35.091999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,303.2,02_01_UCC,UCCTD,16,630257,300,6.266,35.097
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,303.2,02_04_ROS,CTD,16,630473,300,6.168,35.094002
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,304.2,02_06_ROS,CTD,2,630503,301,6.107,35.084
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,304.2,02_06_ROS,CTD,1,630500,301,6.106,35.084
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,304.2,02_06_ROS,CTD,6,630515,301,6.106,35.084
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,304.2,02_06_ROS,CTD,4,630509,301,6.106,35.084
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,304.2,02_06_ROS,CTD,3,630506,301,6.107,35.084
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,304.2,02_06_ROS,CTD,5,630512,301,6.107,35.084
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,305.2,02_03_UCC,UCCTD,14,630395,302,6.173,35.099998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,404.3,02_01_UCC,UCCTD,15,630254,400,6.195,35.109001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,404.3,02_03_UCC,UCCTD,13,630392,400,5.921,35.071999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,404.3,02_04_ROS,CTD,15,630470,400,5.893,35.066002
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,405.3,02_02_ROS,CTD,15,630326,401,6.179,35.104
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,494.4,02_01_UCC,UCCTD,14,630251,489,5.582,35.039001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,496.4,02_04_ROS,CTD,14,630467,491,5.235,35.015999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,497.4,02_02_ROS,CTD,14,630323,492,5.396,35.025002
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,503.5,02_03_UCC,UCCTD,11,630386,498,5.29,35.021999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,504.5,02_03_UCC,UCCTD,12,630389,499,5.298,35.021999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,605.8,02_02_ROS,CTD,13,630320,599,4.729,34.974998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,606.8,02_04_ROS,CTD,13,630464,600,4.752,34.978001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,607.8,02_01_UCC,UCCTD,13,630248,601,4.821,34.986
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,708.1,02_02_ROS,CTD,12,630317,700,4.361,34.944
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,709.1,02_01_UCC,UCCTD,12,630245,701,4.435,34.953999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,709.1,02_04_ROS,CTD,12,630461,701,4.37,34.946999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,809.4,02_04_ROS,CTD,11,630458,800,4.127,34.925999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,809.4,02_02_ROS,CTD,11,630314,800,4.154,34.924999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,810.5,02_03_UCC,UCCTD,9,630380,801,4.155,34.931999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,810.5,02_01_UCC,UCCTD,11,630242,801,4.149,34.929001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,811.5,02_03_UCC,UCCTD,10,630383,802,4.157,34.931999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,909.8,02_02_ROS,CTD,10,630311,899,4.041,34.924
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,911.9,02_01_UCC,UCCTD,10,630239,901,4.025,34.924999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,911.9,02_04_ROS,CTD,10,630455,901,3.983,34.918999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1011.3,02_02_ROS,CTD,9,630308,999,3.915,34.922001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1012.3,02_04_ROS,CTD,9,630452,1000,3.931,34.925999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1012.3,02_03_UCC,UCCTD,8,630377,1000,3.941,34.926998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1012.3,02_01_UCC,UCCTD,9,630236,1000,3.908,34.921001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1261,02_04_ROS,CTD,8,630449,1245,3.922,34.958
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1264.1,02_01_UCC,UCCTD,8,630233,1248,3.918,34.960999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1265.1,02_02_ROS,CTD,8,630305,1249,3.928,34.956001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1266.1,02_03_UCC,UCCTD,7,630374,1250,3.92,34.959
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1413.5,02_04_ROS,CTD,7,630446,1395,3.805,34.958
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1417.6,02_02_ROS,CTD,7,630302,1399,3.812,34.959
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1417.6,02_01_UCC,UCCTD,7,630230,1399,3.733,34.949001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1515.2,02_01_UCC,UCCTD,6,630227,1495,3.661,34.945
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1518.2,02_02_ROS,CTD,6,630299,1498,3.66,34.946999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1518.2,02_04_ROS,CTD,6,630443,1498,3.671,34.945
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1522.3,02_03_UCC,UCCTD,6,630371,1502,3.618,34.944
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1620,02_02_ROS,CTD,5,630296,1598,3.567,34.942001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1621,02_04_ROS,CTD,5,630440,1599,3.545,34.938
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1622,02_01_UCC,UCCTD,5,630224,1600,3.589,34.945999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1767.6,02_01_UCC,UCCTD,4,630221,1743,3.438,34.936001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1770.6,02_02_ROS,CTD,4,630293,1746,3.407,34.931999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1776.7,02_04_ROS,CTD,4,630437,1752,3.382,34.931
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1924.5,02_02_ROS,CTD,3,630290,1897,3.2,34.925999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1925.5,02_04_ROS,CTD,3,630434,1898,3.176,34.926998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1927.5,02_01_UCC,UCCTD,3,630218,1900,3.222,34.93
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,1928.5,02_03_UCC,UCCTD,5,630368,1901,3.172,34.929001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,2179.4,02_04_ROS,CTD,2,630431,2147,2.051,34.876999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,2180.4,02_02_ROS,CTD,2,630287,2148,2.037,34.875999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,2181.4,02_01_UCC,UCCTD,2,630215,2149,2.045,34.879002
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,2183.5,02_03_UCC,UCCTD,4,630365,2151,1.999,34.880001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,2183.5,02_03_UCC,UCCTD,3,630362,2151,1.996,34.880001
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,2230.4,02_02_ROS,CTD,1,630284,2197,1.493,34.877998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,2232.4,02_04_ROS,CTD,1,630428,2199,1.577,34.875999
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,2237.5,02_01_UCC,UCCTD,1,630212,2204,1.418,34.884998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,2239.6,02_03_UCC,UCCTD,2,630359,2206,1.407,34.884998
GA02,2,2010-05-02T19:36:57.000,325.75009,64.0001,2215,PE319,2241.6,02_03_UCC,UCCTD,1,630356,2208,1.407,34.882999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,10.1,03_02_ROS,CTD,24,630665,10,5.802,35.000999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,10.1,03_01_UCC,UCCTD,24,630593,10,5.853,35.011002
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,25.2,03_01_UCC,UCCTD,23,630590,25,5.533,34.978001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,25.2,03_02_ROS,CTD,23,630662,25,5.518,34.970001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,49.5,03_02_ROS,CTD,22,630659,49,5.252,34.964001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,50.5,03_01_UCC,UCCTD,22,630587,50,5.248,34.966
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,75.7,03_02_ROS,CTD,21,630656,75,5.304,34.973999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,75.7,03_01_UCC,UCCTD,21,630584,75,5.238,34.966
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,101,03_02_ROS,CTD,20,630653,100,5.461,35.019001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,101,03_01_UCC,UCCTD,20,630581,100,5.329,34.995998
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,151.5,03_02_ROS,CTD,19,630650,150,5.497,35.034
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,152.5,03_01_UCC,UCCTD,19,630578,151,5.47,35.035
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,202,03_01_UCC,UCCTD,18,630575,200,5.3,35.013
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,203.1,03_02_ROS,CTD,18,630647,201,5.427,35.028999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,252.6,03_01_UCC,UCCTD,17,630572,250,5.179,35.002998
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,252.6,03_02_ROS,CTD,17,630644,250,5.185,35.001999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,303.1,03_02_ROS,CTD,16,630641,300,5.047,34.988998
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,304.1,03_01_UCC,UCCTD,16,630569,301,5.021,34.990002
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,437.7,03_01_UCC,UCCTD,15,630566,433,4.567,34.958
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,437.7,03_02_ROS,CTD,15,630638,433,4.569,34.953999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,505.5,03_02_ROS,CTD,14,630635,500,4.343,34.939999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,507.5,03_01_UCC,UCCTD,14,630563,502,4.333,34.939999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,607.7,03_02_ROS,CTD,13,630632,601,4.12,34.916
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,607.7,03_01_UCC,UCCTD,13,630560,601,4.101,34.917999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,708,03_01_UCC,UCCTD,12,630557,700,3.985,34.907001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,710,03_02_ROS,CTD,12,630629,702,3.985,34.904999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,808.3,03_02_ROS,CTD,11,630626,799,3.887,34.896999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,809.3,03_01_UCC,UCCTD,11,630554,800,3.897,34.902
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,910.7,03_02_ROS,CTD,10,630623,900,3.779,34.889999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,911.7,03_01_UCC,UCCTD,10,630551,901,3.784,34.893002
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,1013.2,03_02_ROS,CTD,9,630620,1001,3.733,34.894001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,1013.2,03_01_UCC,UCCTD,9,630548,1001,3.724,34.894001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,1267,03_01_UCC,UCCTD,8,630545,1251,3.747,34.926998
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,1283.2,03_02_ROS,CTD,8,630617,1267,3.772,34.928001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,1514,03_02_ROS,CTD,7,630614,1494,3.611,34.931
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,1520.1,03_01_UCC,UCCTD,7,630542,1500,3.609,34.933998
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,1772.5,03_02_ROS,CTD,6,630611,1748,3.375,34.924
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,1777.5,03_01_UCC,UCCTD,6,630539,1753,3.389,34.926998
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,2030.2,03_02_ROS,CTD,5,630608,2001,3.207,34.926998
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,2031.2,03_01_UCC,UCCTD,5,630536,2002,3.205,34.929001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,2282.2,03_01_UCC,UCCTD,4,630533,2248,3.01,34.93
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,2284.2,03_02_ROS,CTD,4,630605,2250,3.001,34.926998
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,2538.5,03_02_ROS,CTD,3,630602,2499,2.264,34.894001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,2540.5,03_01_UCC,UCCTD,3,630530,2501,2.298,34.896
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,2672.4,03_02_ROS,CTD,2,630599,2630,1.577,34.889999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,2672.4,03_01_UCC,UCCTD,2,630527,2630,1.583,34.894001
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,2723.5,03_02_ROS,CTD,1,630596,2680,1.46,34.889999
GA02,3,2010-05-03T21:30:00.000,324.00189,62.3451,2708,PE319,2733.8,03_01_UCC,UCCTD,1,630524,2690,1.462,34.891998
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,10.1,05_02_ROS,CTD,24,630809,10,5.319,34.890999
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,10.1,05_01_UCC,UCCTD,24,630737,10,5.386,34.891998
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,25.2,05_01_UCC,UCCTD,23,630734,25,5.203,34.901001
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,50.5,05_02_ROS,CTD,22,630803,50,4.891,34.900002
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,50.5,05_02_ROS,CTD,23,630806,50,4.89,34.900002
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,50.5,05_01_UCC,UCCTD,22,630731,50,4.941,34.912998
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,75.7,05_02_ROS,CTD,21,630800,75,4.848,34.907001
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,75.7,05_01_UCC,UCCTD,21,630728,75,4.907,34.917
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,101,05_02_ROS,CTD,20,630797,100,4.795,34.91
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,101,05_01_UCC,UCCTD,20,630725,100,4.829,34.917999
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,151.5,05_01_UCC,UCCTD,19,630722,150,4.592,34.923
GA02,5,2010-05-04T15:39:59.000,322.09009,60.4273,2943,PE319,151.5,05_02_ROS,CTD,19,630794,150,4.535,34.914001
