asample,bsample,BCdis
S0073,S0354,0.08890563302178556
S0073,S0383,0.07571305490036295
S0128,S0374,0.11048330327786993
S0130,S0388,0.05931070823741669
S0111,S0415,0.1211533477889265
S0111,S0443,0.12491350614458108
S0134,S0393,0.08732836667135091
S0137,S0443,0.12059250036239355
S0062,S0377,0.09671197989237101
S0161,S0379,0.09469742452856156
S0117,S0409,0.09885259317089834
S0117,S0380,0.07925201842864615
S0064,S0354,0.11889948218844837
S0159,S0383,0.1257863532462593
S0186,S0353,0.213906465371849
S0133,S0410,0.09860734876802935
S0132,S0366,0.10310289160172703
S0094,S0398,0.07539553078971273
S0141,S0405,0.0994259610423639
S0122,S0362,0.22967661290336283
S0122,S0357,0.08888562118999488
S0122,S0424,0.07676682907496768
S0059,S0369,0.09964154655357471
S0135,S0370,0.15610981605386398
S0068,S0396,0.14335324987797093
S0109,S0378,0.08726332303910034
S0109,S0370,0.08955059560625256
S0108,S0373,0.0547473718230278
S0104,S0409,0.13276663531582544
S0104,S0355,0.18212799385035028
S0106,S0422,0.06597221572620371
S0105,S0423,0.0737023348548963
S0102,S0385,0.11925211866102714
S0050,S0358,0.13754868136171616
S0050,S0380,0.054516091781450005
S0047,S0394,0.08366281416720078
S0037,S0354,0.10034410300675778
S0041,S0423,0.11034552240384055
S0027,S0360,0.10177240977100399
S0040,S0373,0.1077372630160005
S0011,S0390,0.12671521652238416
S0039,S0363,0.09638338467575502
S0103,S0393,0.10407234450461711
S0052,S0395,0.08990586648098076
S0100,S0432,0.09725263587999167
S0012,S0387,0.1567887726431484
S0024,S0396,0.10589443577132951
S0015,S0387,0.10526406275801337
S0015,S0443,0.0812996941036147
S0049,S0356,0.07506787175686747
S0008,S0407,0.12980666767279248
S0002,S0359,0.15945639363909192
S0035,S0394,0.08884915255076697
S0033,S0405,0.07757367713885077
S0140,S0345,0.07664243076946065
S0129,S0333,0.10049960457579865
S0070,S0325,0.18888760539497207
S0140,S0302,0.05982524595344718
S0096,S0316,0.14844495303718408
S0071,S0342,0.231019566785713
S0126,S0342,0.09714076661319881
S0087,S0309,0.10258285686367241
S0077,S0309,0.09459587477943021
S0139,S0309,0.07333756521923407
S0169,S0316,0.11945822087310709
S0157,S0334,0.1750789458912032
S0102,S0321,0.07825660001981394
S0181,S0303,0.059045704252067566
S0069,S0333,0.15079027597566375
S0143,S0337,0.13251672891744615
S0078,S0325,0.15332330377891856
S0123,S0331,0.08743399275893693
S0088,S0300,0.13171368117104099
S0085,S0341,0.0667677346570188
S0186,S0342,0.11786555910796548
S0101,S0314,0.11785747893069487
S0118,S0347,0.08913185177087113
S0108,S0305,0.08190341009335345
S0134,S0300,0.08571143885444799
S0161,S0315,0.09215430553110104
S0102,S0315,0.11092781017377884
S0131,S0319,0.07231281114786314
S0174,S0319,0.20562587470894933
S0091,S0318,0.06528368761900671
S0091,S0312,0.07733052397091711
S0073,S0306,0.05537444234164235
S0141,S0319,0.12012289823924072
S0141,S0349,0.0937536526193542
S0161,S0313,0.0714145725812324
S0064,S0324,0.09144507834479654
S0098,S0307,0.0988388752570245
S0100,S0315,0.08358727998122639
S0100,S0311,0.0875271610528181
S0172,S0303,0.17172289407320185
S0153,S0312,0.13431805609826664
S0058,S0315,0.08469127223622797
S0050,S0307,0.07230823451381152
S0039,S0305,0.13182569256092735
S0040,S0336,0.0835651199694929
S0036,S0321,0.11616214548023318
S0031,S0334,0.07586833845843188
S0029,S0303,0.07587308615192856
S0025,S0323,0.10040562712512413
S0028,S0347,0.10696201638239877
S0026,S0334,0.09152395611768849
S0003,S0324,0.11140580270565492
S0001,S0321,0.1991760439714344
S0009,S0329,0.28981216697407963
S0008,S0342,0.14956441702113865
S0005,S0301,0.07567778981027262
S0005,S0317,0.07180118011226133
S0023,S0337,0.06635750421786413
S0024,S0347,0.06376584342505975
S0018,S0329,0.2878355451294107
S0012,S0349,0.1044804828115935
S0097,S0286,0.10230123252176071
S0092,S0285,0.1259627600396227
S0178,S0255,0.12804574186358586
S0096,S0290,0.08549710119565379
S0093,S0276,0.09885615358675293
S0190,S0263,0.09997407856087226
S0165,S0292,0.10364921330051313
S0174,S0259,0.05165490615724133
S0191,S0297,0.0907713362047241
S0084,S0292,0.06488418284872455
S0080,S0252,0.2101498472147746
S0079,S0263,0.19386934591224836
S0177,S0257,0.08510661508603579
S0153,S0274,0.13340619095423645
S0172,S0282,0.1260594223154663
S0198,S0293,0.07382689830661016
S0131,S0277,0.060585710396320214
S0182,S0285,0.10418878271603482
S0091,S0268,0.1228642003464746
S0129,S0267,0.10654567906531698
S0070,S0292,0.2254963242729051
S0143,S0299,0.13235643924061602
S0193,S0250,0.11551234380803532
S0075,S0279,0.09142351956203376
S0075,S0293,0.09464947404035062
S0141,S0289,0.10258747387148981
S0114,S0254,0.058516543220134776
S0087,S0279,0.11772523629576248
S0083,S0265,0.05681940553549081
S0091,S0265,0.09355687585775574
S0095,S0292,0.10663805357683331
S0095,S0284,0.09034212861402302
S0095,S0290,0.06648938398301485
S0196,S0256,0.06235641392184077
S0117,S0279,0.10285490367192063
S0117,S0270,0.1017311380640763
S0125,S0286,0.06826855683677624
S0115,S0284,0.0847262975828128
S0127,S0292,0.12470522707529452
S0127,S0284,0.09192618342420222
S0081,S0294,0.15764874546035768
S0123,S0256,0.07477580562848807
S0122,S0279,0.0684762891026508
S0073,S0264,0.05587011735167091
S0173,S0259,0.08332749078149404
S0133,S0291,0.06421442481883644
S0136,S0297,0.06558508121401951
S0136,S0299,0.10088262229092892
S0136,S0295,0.10272555811738648
S0109,S0298,0.06320042715012009
S0064,S0272,0.07638752827998696
S0104,S0276,0.12422531521949709
S0106,S0278,0.07069851397447291
S0102,S0290,0.08800817263615279
S0052,S0253,0.12080353572004576
S0039,S0281,0.11149191154142146
S0039,S0274,0.11952416310973168
S0039,S0293,0.11486586797981213
S0028,S0266,0.11933007466342294
S0028,S0280,0.11072996444981453
S0031,S0259,0.2460460878995343
S0031,S0289,0.09155783986923316
S0010,S0278,0.10644482488479612
S0010,S0289,0.08472443517526806
S0006,S0268,0.08842856809527155
S0026,S0250,0.08303490535817748
S0054,S0274,0.1671000378206562
S0027,S0262,0.1506307088855906
S0002,S0289,0.1471205574674498
S0002,S0266,0.12064619472572913
S0032,S0250,0.13935628494812335
S0032,S0251,0.10478131780808697
S0034,S0251,0.07782037377266582
S0018,S0273,0.10435002943493699
S0018,S0292,0.11803581779239525
S0023,S0278,0.08346049425055535
S0124,S0292,0.049097726710933265
S0124,S0251,0.08030053536543291
S0016,S0299,0.060184287475571585
S0022,S0278,0.09153488733235504
S0024,S0257,0.08141882093061581
S0108,S0214,0.08034540913485555
S0139,S0214,0.12015166089825746
S0066,S0214,0.08413918084025451
S0084,S0206,0.05585974467850796
S0131,S0201,0.11536981161472981
S0166,S0238,0.10449179111784213
S0070,S0203,0.1557702919344245
S0187,S0221,0.13037481761066005
S0138,S0244,0.05062134419312048
S0096,S0232,0.10468290843141159
S0153,S0213,0.13140662433522732
S0189,S0211,0.08269702017386227
S0174,S0219,0.14235148931180674
S0079,S0215,0.11749037324565526
S0187,S0212,0.13470711555574955
S0112,S0238,0.17437806362133035
S0154,S0240,0.20969539415263327
S0171,S0204,0.06808647933154122
S0104,S0247,0.13778892911243223
S0114,S0200,0.08683145127549852
S0112,S0228,0.08975111554528548
S0158,S0213,0.0960175394683982
S0158,S0212,0.14705103920170537
S0110,S0238,0.12868078573979314
S0052,S0241,0.07619301593516004
S0155,S0221,0.10674236118012659
S0151,S0248,0.18858632978827206
S0143,S0248,0.11823039885905895
S0048,S0245,0.10746137179063364
S0192,S0245,0.13340789828786026
S0191,S0233,0.12222297875302957
S0172,S0233,0.198880008891418
S0110,S0245,0.09542341851629721
S0098,S0229,0.1109443432007905
S0119,S0205,0.16244344419040035
S0082,S0241,0.15142853513573873
S0197,S0201,0.12558857082039654
S0197,S0241,0.14343429168637956
S0102,S0212,0.1010445691051367
S0182,S0220,0.10376619811724652
S0141,S0200,0.09698920147634127
S0180,S0239,0.08487178204525336
S0089,S0244,0.12338412078174532
S0166,S0246,0.08397581522681796
S0089,S0246,0.12400278076262661
S0189,S0227,0.07086826736056484
S0161,S0241,0.1568413664695929
S0059,S0201,0.1399521556167933
S0059,S0229,0.0872800370118072
S0094,S0235,0.13791116111903956
S0074,S0239,0.07711319882093604
S0074,S0223,0.1017974338324793
S0049,S0204,0.1242058863439307
S0067,S0212,0.1048857020820746
S0159,S0223,0.146823374962207
S0168,S0202,0.1014557439789534
S0133,S0204,0.14927551629490288
S0136,S0235,0.07534493025426447
S0135,S0242,0.16653871774748885
S0068,S0236,0.05281268526335725
S0047,S0227,0.12092933620833868
S0025,S0228,0.046763882171421356
S0011,S0217,0.2003868763990848
S0011,S0244,0.13555181739828825
S0027,S0242,0.20271077921560965
S0027,S0222,0.08852403203975101
S0032,S0201,0.14384696983611955
S0012,S0225,0.10690879841810519
S0020,S0214,0.13457078388174482
S0042,S0219,0.10710381868273822
S0026,S0207,0.09554308154146329
S0006,S0221,0.1268658954581996
S0030,S0246,0.09414404107710661
S0024,S0225,0.08491190666319648
S0063,S0196,0.12022079571500899
S0190,S0196,0.04271580503718975
S0085,S0093,0.09750826472229068
S0084,S0187,0.060814801003544416
S0030,S0165,0.09671386426680839
S0156,S0192,0.1916916554701632
S0164,S0180,0.08777333980472801
S0080,S0096,0.1480482352340462
S0081,S0086,0.1549456092620889
S0140,S0169,0.09631839307937029
S0070,S0172,0.05850169149001394
S0045,S0076,0.0551927522327903
S0048,S0180,0.12944014198432507
S0084,S0149,0.053485757213572516
S0069,S0149,0.20799817807068366
S0131,S0195,0.06910581136426808
S0039,S0168,0.09927609915472602
S0053,S0078,0.06000263616185697
S0091,S0118,0.14154298649825547
S0025,S0084,0.06099129140667192
S0029,S0069,0.23131311233220653
S0108,S0198,0.08487979379017452
S0083,S0108,0.08437813462747457
S0050,S0138,0.07377848879940374
S0157,S0169,0.13061698220983664
S0120,S0164,0.1087915814623599
S0120,S0167,0.0631055605603642
S0120,S0149,0.131746455759578
S0095,S0171,0.11071439528849014
S0095,S0183,0.09149903700471229
S0034,S0090,0.1466138525397156
S0034,S0178,0.06284437929053144
S0034,S0118,0.05668880132236864
S0034,S0129,0.07014765591086325
S0030,S0102,0.13222756349568188
S0101,S0102,0.03481932367426399
S0022,S0093,0.1296929545814156
S0022,S0066,0.08140162596561784
S0028,S0080,0.2453532282548282
S0028,S0075,0.1308967944845254
S0021,S0183,0.09705902435056435
S0017,S0177,0.08604875300276738
S0013,S0068,0.1498504843185149
S0064,S0079,0.15232263651431754
S0032,S0106,0.08364501389834378
S0009,S0090,0.11961476628132972
S0013,S0032,0.04478273479913408
S0043,S0139,0.09980888733608606
S0072,S0115,0.12764099627378678
S0174,S0182,0.20438017943730924
S0088,S0174,0.06552523264463628
S0043,S0094,0.10179759901678442
S0104,S0191,0.15559374386305214
S0104,S0169,0.13464685911559748
S0094,S0105,0.09182025053088483
S0080,S0126,0.15644124461276243
S0013,S0126,0.1261264796629783
S0077,S0126,0.059432718148084374
S0060,S0112,0.13425709469771008
S0180,S0189,0.05726150924912565
S0068,S0189,0.060629535497873754
S0037,S0071,0.19435123479062488
S0020,S0066,0.13234825197322386
S0057,S0089,0.1381925632322294
S0057,S0165,0.098759395281805
S0045,S0057,0.14211824580065513
S0003,S0192,0.12680412543542185
S0003,S0106,0.08403341007766307
S0002,S0003,0.05637036116343119
S0109,S0157,0.14073664443049483
S0125,S0149,0.05862413537121558
S0025,S0179,0.1179648145362917
S0026,S0027,0.10292974527359544
S0001,S0188,0.31802979667186193
S0109,S0188,0.08460514362605431
S0012,S0029,0.05268884260109463
S0012,S0168,0.1608468052566694
S0137,S0159,0.18394982566076756
S0021,S0137,0.10674134560307602
S0051,S0086,0.09152635993098324
S0048,S0130,0.10023592633763301
S0106,S0130,0.06008213253845529
S0053,S0124,0.11816883222033603
S0035,S0140,0.08749319126497823
S0051,S0143,0.057585751795272366
S0012,S0143,0.19003143521571897
S0008,S0197,0.14645763186325178
S0019,S0090,0.10473770465838472
S0019,S0150,0.10009645034826109
S0010,S0198,0.08403323879695102
S0018,S0091,0.15103991875073497
S0045,S0123,0.14340469037593762
S0040,S0116,0.03890343781096717
S0058,S0120,0.12952023214750785
S0041,S0156,0.1159907180570594
S0034,S0041,0.07479779948782683
S0036,S0167,0.0589684771482315
S0002,S0067,0.10404349739613683
S0035,S0067,0.054141164451724344
S0021,S0107,0.0929849770128841
S0082,S0107,0.03662742443404965
S0052,S0167,0.04949180041456125
S0047,S0140,0.07514453090110196
S0047,S0058,0.07711027859961506
S0033,S0081,0.178902877587515
S0033,S0063,0.11393001172754225
S0155,S0158,0.10136214154865719
S0004,S0070,0.23918728622284835
S0004,S0069,0.23523369774342107
S0024,S0140,0.08359711880621234
S0024,S0052,0.0858511529521575
S0015,S0070,0.20297107863334163
S0100,S0145,0.2616694302999729
S0046,S0100,0.10391283914010352
S0099,S0181,0.077130264678678
S0029,S0103,0.13790870742631356
S0128,S0175,0.1417627259244083
S0124,S0128,0.11338915206097999
S0081,S0133,0.18756276369454605
S0080,S0133,0.2473055879406254
S0074,S0133,0.1223825205454655
S0027,S0161,0.1408124496233737
S0005,S0164,0.08849114045228246
S0005,S0122,0.07267472169920164
S0059,S0142,0.17609387734337356
S0049,S0127,0.09388726800699476
S0134,S0140,0.08892772086460676
S0001,S0134,0.24220551259129774
S0297,S0438,0.16412892433974424
S0424,S0435,0.10503312299417666
S0296,S0425,0.1237796344209402
S0295,S0382,0.06139167884487362
S0297,S0416,0.07568658389921312
S0394,S0428,0.06494973871778886
S0323,S0406,0.06098615033448862
S0225,S0404,0.08097500181351336
S0247,S0395,0.10046693235509307
S0377,S0410,0.05793028605390038
S0373,S0415,0.04700423436609791
S0374,S0428,0.05387367040922786
S0284,S0422,0.060528445550254384
S0378,S0386,0.06174311906323693
S0379,S0406,0.049439453619814944
S0361,S0409,0.1585631390583936
S0296,S0373,0.07798972251712699
S0361,S0373,0.1444685102961869
S0277,S0394,0.06439040313651567
S0317,S0404,0.05088773081735165
S0325,S0423,0.04887365179227954
S0325,S0419,0.06371253224285522
S0325,S0395,0.07659757018193791
S0354,S0387,0.13267609471665187
S0357,S0396,0.05671511211670688
S0319,S0380,0.09797705074704799
S0314,S0415,0.05305278467587049
S0314,S0360,0.1204328419931624
S0318,S0389,0.09652050877529905
S0349,S0404,0.04607136291259639
S0349,S0393,0.03281420604289487
S0347,S0380,0.03912260583450078
S0297,S0343,0.09000900808139789
S0298,S0334,0.07828919315068306
S0315,S0432,0.07303832647717545
S0273,S0402,0.05048999701887147
S0324,S0387,0.09997736290151993
S0326,S0415,0.06152763660033911
S0301,S0436,0.07988906520453376
S0261,S0328,0.3080478002571574
S0284,S0315,0.07448502509185406
S0229,S0315,0.08448413832957802
S0273,S0284,0.06447644883816661
S0273,S0372,0.07485365009763145
S0301,S0303,0.02532942285459172
S0307,S0425,0.13080478491156888
S0271,S0296,0.09634712106215193
S0285,S0333,0.057049701323953816
S0296,S0333,0.07857375214192619
S0279,S0326,0.07560112228842542
S0293,S0341,0.07110042754455825
S0316,S0395,0.13446715685272514
S0316,S0390,0.09110136187914575
S0316,S0396,0.0582203518730664
S0272,S0276,0.08060106916992216
S0272,S0415,0.046383184975160585
S0300,S0393,0.05299027620304386
S0270,S0350,0.0632787026577547
S0261,S0307,0.06370848746982538
S0267,S0381,0.055328118793845915
S0335,S0375,0.15684198458478615
S0335,S0438,0.085011363006958
S0335,S0362,0.10264560243005472
S0297,S0316,0.12107690587742537
S0258,S0285,0.12832192737473092
S0321,S0335,0.03565114152780613
S0306,S0335,0.1679565472332143
S0266,S0361,0.15660637798909705
S0258,S0396,0.2035023904610762
S0264,S0299,0.046337768029817705
S0264,S0270,0.02580436664783503
S0255,S0424,0.08979357821673051
S0257,S0333,0.06474612914109301
S0259,S0431,0.24598023078114928
S0259,S0423,0.216629991165866
S0254,S0258,0.17575502068956084
S0249,S0402,0.10649688551491543
S0249,S0326,0.10486176866258368
S0239,S0351,0.1055010092331049
S0244,S0336,0.16650737955020922
S0244,S0376,0.06407270054990355
S0244,S0365,0.050265575738523416
S0236,S0279,0.11315042537778464
S0234,S0354,0.09714922672664772
S0234,S0370,0.09011483990939606
S0241,S0326,0.13912477943340962
S0241,S0328,0.27396880706762183
S0241,S0398,0.1488700204768333
S0241,S0324,0.14873321192781597
S0294,S0365,0.09001563220620623
S0252,S0269,0.07321011237099206
S0225,S0252,0.10475106934501932
S0274,S0428,0.06088105071085925
S0274,S0345,0.06637845488231875
S0274,S0307,0.05972115641741205
S0218,S0226,0.06210232935574156
S0223,S0359,0.10442961309906262
S0223,S0315,0.09015558254292555
S0220,S0373,0.07158341348710895
S0220,S0437,0.11126717952376997
S0213,S0380,0.0742168383598899
S0201,S0359,0.1470593354927393
S0201,S0234,0.1069114649681644
S0209,S0302,0.09540252546790917
S0224,S0262,0.12951228759439126
S0224,S0333,0.04964260419677513
S0213,S0219,0.07685812559700012
S0356,S0373,0.08906296577868678
S0202,S0331,0.12794226424731692
S0290,S0356,0.10123275404668775
S0222,S0345,0.10551897659524656
S0222,S0325,0.08758485682366146
S0214,S0345,0.12216796888948522
S0203,S0380,0.08544122117162833
S0203,S0226,0.09310919563274289
S0203,S0256,0.13053344605073236
S0203,S0382,0.09458779822072583
S0352,S0373,0.10421167944431808
S0352,S0416,0.11551555294930371
S0218,S0222,0.06104595799040169
S0221,S0370,0.15738589102191047
S0221,S0256,0.15517633452981017
S0217,S0319,0.1576511258486718
S0201,S0217,0.09220447070458482
S0243,S0298,0.10571690809043865
S0243,S0376,0.14174461380611392
S0237,S0393,0.11911194049351903
S0237,S0296,0.11836882020561523
S0237,S0324,0.13466160931519056
S0237,S0272,0.12435098501828556
S0253,S0294,0.06636096643993683
S0358,S0411,0.13619596158840508
S0241,S0358,0.20083976215947308
S0247,S0348,0.06411922845880613
S0289,S0419,0.06503394643585769
S0289,S0343,0.07070480373119892
S0204,S0403,0.12358749328037177
S0204,S0307,0.12426445392299523
S0281,S0386,0.0686387683622296
S0281,S0415,0.05644671989178074
S0281,S0347,0.0682642194430998
S0215,S0438,0.13912736889454125
S0215,S0321,0.10305903140646688
S0215,S0254,0.13641585298027104
S0215,S0267,0.11177365319911292
S0215,S0296,0.11921969480696193
S0212,S0419,0.14668355778592757
S0212,S0379,0.11062334947951635
S0212,S0396,0.1600631197585124
S0248,S0354,0.08880971397199511
S0245,S0263,0.09628892507530484
S0201,S0245,0.08798519090291479
S0241,S0250,0.056680515319865954
S0242,S0250,0.15217916682551214
S0205,S0443,0.07340900301480935
S0205,S0286,0.09693826735559796
S0205,S0311,0.059047031338719136
S0205,S0404,0.06778088926342529
S0315,S0366,0.07229156655964442
S0303,S0366,0.08961853832553801
S0233,S0300,0.08997117362727114
S0233,S0328,0.31943569253406257
S0353,S0369,0.05915906576377916
S0353,S0356,0.07490923023446294
S0206,S0311,0.10333113119653192
S0206,S0291,0.12501580668679324
S0206,S0389,0.06400017169215744
S0355,S0435,0.04887648308411985
S0355,S0375,0.07838777997304769
S0343,S0368,0.052274514560622265
S0211,S0248,0.09389730554757336
S0238,S0445,0.06208578923531782
S0238,S0353,0.0935606091273884
S0217,S0405,0.12635693827711103
S0245,S0405,0.11298402880672864
S0388,S0403,0.04461317420388622
S0300,S0388,0.04537502750734679
S0305,S0357,0.07476766014818848
S0240,S0402,0.2000479182965279
S0240,S0352,0.2375101562284756
S0231,S0402,0.05213190083026242
S0231,S0248,0.07434120987088677
S0175,S0429,0.06113838194843757
S0187,S0384,0.05860334369333653
S0095,S0398,0.09665714847184781
S0097,S0385,0.11581583732744849
S0097,S0389,0.10357324757890951
S0196,S0392,0.06347627374524345
S0172,S0385,0.171072476770461
S0156,S0365,0.1756644709959162
S0175,S0403,0.07635255203012103
S0188,S0384,0.05279117844296621
