,Cruise,Station,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Operator's Cruise Name,CTDPRS [dbar],Cast Identifier,Sampling Device,Bottle Number,BODC Bottle Number,DEPTH [m],CTDTMP [deg C],CTDSAL [pss-78],OXYGEN [umol/kg],CTDOXY [umol/kg],PHSPHT [umol/kg],SILCAT [umol/kg],NITRAT [umol/kg],NITRIT [umol/kg],TALK [umol/kg],DIC [umol/kg],H2O_2_D_DELTA_BOTTLE [per mil],H2O_18_D_DELTA_BOTTLE [per mil],Al_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV,Ba_D_CONC_BOTTLE [nmol/kg],Cd_D_CONC_BOTTLE [nmol/kg],Fe_D_CONC_BOTTLE [nmol/kg],Fe_D_CONC_BOTTLE_FIA [nmol/kg],STANDARD_DEV.1,Mn_D_CONC_BOTTLE [nmol/kg],STANDARD_DEV.2,Mo_D_CONC_BOTTLE [nmol/kg],Ni_D_CONC_BOTTLE [nmol/kg],Pb_D_CONC_BOTTLE [pmol/kg],U_D_CONC_BOTTLE [nmol/kg],Zn_D_CONC_BOTTLE [nmol/kg],Y_D_CONC_BOTTLE [pmol/kg],La_D_CONC_BOTTLE [pmol/kg],Pa_231_D_CONC_BOTTLE [uBq/kg],STANDARD_DEV.3,Th_230_D_CONC_BOTTLE [uBq/kg],STANDARD_DEV.4,Th_232_D_CONC_BOTTLE [pmol/kg],STANDARD_DEV.5,Th_234_D_CONC_BOTTLE [mBq/kg],STANDARD_DEV.6
1806,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,3049.4,15_03_ROS,CTD,12,632567,3005,2.92,34.933998,0,258.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,3050.5,15_03_ROS,CTD,13,632570,3006,2.92,34.933998,0,258.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,3050.5,15_03_ROS,CTD,11,632564,3006,2.921,34.933998,0,258.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,3051.5,15_03_ROS,CTD,14,632573,3007,2.92,34.933998,0,258.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,3555.9,15_03_ROS,CTD,10,632561,3500,2.516,34.910999,0,261.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,3557.9,15_02_UCC,UCCTD,5,632474,3502,2.524,34.912998,0,262.4,1.22,24.4,18.2,0.02,0,0,0,0,22.0195,0.05854,0,0.2943,0.58,0.51219,0.01951,0.11707,0.00098,0,4.12,19.43,0,1.76,145.28,28.33,0,0,0,0,0,0,0,0
1812,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,3559,15_01_ROS,CTD,5,632060,3503,2.515,34.910999,0,262,1.23,24.6,18.2,0.01,2324.5,2170.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,4067.6,15_06_UCC,UCCTD,6,632693,3999,2.306,34.896999,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,4071.7,15_02_UCC,UCCTD,4,632471,4003,2.332,34.896999,0,262.5,1.26,28.8,18.7,0.01,0,0,0,0,23.9902,0.0878,0,0.3064,0.56,0.49366,0.02049,0.12683,0.00195,0,4.27,14.91,0,1.99,153.64999,32.76,0,0,0,0,0,0,0,0
1815,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,4072.7,15_01_ROS,CTD,4,632057,4004,2.317,34.895,0,262,1.26,29,18.7,0.01,2328.7,2177.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,4581.5,15_01_ROS,CTD,3,632054,4499,2.264,34.887001,0,261.7,1.3,32.8,19.1,0.01,2334.3,2181.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,4585.6,15_03_ROS,CTD,9,632558,4503,2.277,34.887001,0,260.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,4586.6,15_02_UCC,UCCTD,3,632468,4504,2.271,34.887001,0,261,1.3,32.5,19,0.02,0,0,0,0,25.1317,0.1561,0,0.3238,0.56,0.50634,0,0.13658,0.00195,0,4.46,11.59,0,2.22,161.48,37.03,0,0,0,0,0,0,0,0
1819,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,4586.6,15_03_ROS,CTD,8,632555,4504,2.277,34.888,0,260.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,4816.2,15_03_ROS,CTD,7,632552,4727,2.275,34.883999,0,259.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5020.2,15_03_ROS,CTD,6,632549,4925,2.27,34.881001,0,258.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5022.2,15_03_ROS,CTD,5,632546,4927,2.27,34.881001,0,258.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5098.5,15_06_UCC,UCCTD,5,632690,5001,2.235,34.876999,0,255.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5099.6,15_02_UCC,UCCTD,2,632465,5002,2.256,34.877998,0,256.5,1.37,38.2,20.1,0.02,0,0,0,0,24.3902,0.18537,0,0.3504,0.63,0.56,0.02732,0.12683,0.00293,0,4.69,9.4,0,2.51,170.71001,41.09,0,0,0,0,0,0,0,0
1825,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5101.7,15_01_ROS,CTD,2,632051,5004,2.248,34.877998,0,258.1,1.37,38.1,20.1,0.01,2336.9,2186.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5473.2,15_06_UCC,UCCTD,3,632684,5364,2.229,34.869999,0,251.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5473.2,15_06_UCC,UCCTD,4,632687,5364,2.228,34.869999,0,250.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5521.7,15_01_ROS,CTD,1,632048,5411,2.213,34.867001,0,252.5,1.46,46.1,21.4,0.01,2345.4,2196.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5524.8,15_06_UCC,UCCTD,1,632678,5414,2.225,34.868,0,249.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5524.8,15_06_UCC,UCCTD,2,632681,5414,2.225,34.868999,0,250.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5524.8,15_03_ROS,CTD,3,632540,5414,2.214,34.867001,0,251.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5524.8,15_03_ROS,CTD,4,632543,5414,2.215,34.867001,0,251.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5524.8,15_03_ROS,CTD,1,632534,5414,2.214,34.867001,0,251.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5525.8,15_03_ROS,CTD,2,632537,5415,2.215,34.867001,0,251.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,GA02,15,2010-05-19T00:32:00.000,309.21811,37.5345,5441,PE319,5526.9,15_02_UCC,UCCTD,1,632462,5416,2.217,34.867001,0,250.2,1.47,46.3,21.5,0.02,0,0,0,0,22.039,0.09756,0,0.3884,0.62,0.47512,0.00683,0.12683,0.00195,0,4.78,8.19,0,3.2,175.24001,44.29,0,0,0,0,0,0,0,0
1836,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,8.1,16_02_ROS,CTD,24,632891,8,18.574,36.542,0,223.1,0.02,0.3,0.1,0.03,2392.1,2082.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,11.1,16_01_UCC,UCCTD,24,632819,11,18.602,36.549999,0,216.5,0.02,0.4,0.1,0.03,0,0,0,0,14.9854,0.20488,0,0.0052,0.06,0.0361,0.00195,0.73171,0.0039,0,2.24,20.57,0,0.06,133.81,11.63,0,0,0,0,0,0,0,0
1838,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,25.2,16_02_ROS,CTD,23,632888,25,18.464,36.542,0,220.9,0.02,0.3,0.2,0.04,2392.1,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,26.2,16_01_UCC,UCCTD,23,632816,26,18.471,36.544998,0,216.2,0.02,0.5,0.1,0.05,0,0,0,0,15.0732,0.11707,0,0.0039,0.04,0.0361,0.00098,0.71219,0.01463,0,2.29,20.72,0,0.06,136.95,11.94,0,0,0,0,0,0,30.3415,1.56098
1840,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,50.4,16_02_ROS,CTD,22,632885,50,18.327,36.537998,0,214.2,0.03,0.4,0.7,0.16,2392.4,2090.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,51.4,16_01_UCC,UCCTD,22,632813,51,18.412,36.542999,0,213,0.02,0.5,0.2,0.07,0,0,0,0,15.4049,0.19512,0,0.0026,0.04,0.28878,0.01268,0.74146,0.00976,0,2.24,20.88,0,0.01,135.35001,11.46,0,0,0,0,0,0,32.0976,2.14634
1842,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,74.6,16_02_ROS,CTD,21,632882,74,18.069,36.537998,0,205.2,0.09,0.8,2.2,0.28,2392,2099.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,76.6,16_01_UCC,UCCTD,21,632810,76,18.176,36.532001,0,208.9,0.03,0.6,0.5,0.13,0,0,0,0,15.4146,0.19512,0,0.004,0.06,0.06439,0.00195,0.72195,0.00683,0,2.29,21.89,0,0.03,135.8,12.57,0,0,0,0,0,0,32.0976,1.7561
1844,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,102.8,16_02_ROS,CTD,20,632879,102,17.853,36.532001,0,206,0.12,0.9,2.7,0.17,2390.5,2104.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,102.8,16_01_UCC,UCCTD,20,632807,102,17.793,36.518002,0,204.8,0.1,0.8,1.4,0.34,0,0,0,0,17.522,0.0878,0,0.0096,0.11,0.05756,0.00098,0.66342,0.0078,0,2.28,21.36,0,0.03,139.33,14.46,0,0,0,0,0,0,38.5366,2.04878
1846,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,152.2,16_02_ROS,CTD,19,632876,151,17.691,36.513,0,205.8,0.14,1,2.9,0.25,2390,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,152.2,16_01_UCC,UCCTD,19,632804,151,17.632,36.518002,0,202.1,0.12,1.1,2.4,0.42,0,0,0,0,20.6732,0.19512,0,0.0153,0.11,0.07512,0.00195,0.65366,0.00488,0,2.28,22.7,0,0.05,140.92,15.11,0,0,0,0,0,0,39.6098,1.7561
1848,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,200.6,16_02_ROS,CTD,18,632873,199,17.558,36.511002,0,207.4,0.15,1.1,3.1,0.13,2389.6,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,203.6,16_01_UCC,UCCTD,18,632801,202,17.553,36.512001,0,202.2,0.13,1.1,2.7,0.23,0,0,0,0,21.7756,0.27317,0,0.0158,0.12,0.08488,0.0039,0.66342,0.0039,0,2.35,21.4,0,0.04,140.82001,15.48,0,0,0,0,0,0,38.5366,1.95122
1850,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,253,16_01_UCC,UCCTD,17,632798,251,17.451,36.505001,0,199,0.18,1.4,3.9,0.05,0,0,0,0,25.7171,0.26342,0,0.0274,0.19,0.11122,0.00098,0.50732,0.00976,0,2.33,21.22,0,0.05,142.31,15.77,0,0,0,0,0,0,40.878,2.2439
1851,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,253,16_02_ROS,CTD,17,632870,251,17.473,36.498001,0,206.3,0.18,1.3,3.7,0.01,2389.5,2106.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,304.5,16_01_UCC,UCCTD,16,632795,302,17.434,36.506001,0,200.7,0.18,1.4,3.8,0.04,0,0,0,0,26.4488,0.02927,0,0.0268,0.23,0.17756,0.0039,0.49756,0.00195,0,2.38,21.29,0,0.07,143.75,15.81,0,0,0,0,0,0,0,0
1853,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,305.5,16_02_ROS,CTD,16,632867,303,17.373,36.473999,0,206.8,0.19,1.3,3.8,0,2387.5,2106.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,405.4,16_01_UCC,UCCTD,15,632792,402,17.247,36.471001,0,199.9,0.21,1.5,4.3,0.03,0,0,0,0,26.1659,0.22439,0,0.0313,0.22,0.16878,0.0039,0.50732,0.00585,0,2.42,22.11,0,0.13,144.52,16.35,0,0,0,0,0,0,40,2.04878
1855,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,406.4,16_02_ROS,CTD,15,632864,403,17.151,36.424999,0,199.5,0.22,1.6,4.7,0,2385.2,2112.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,504.3,16_01_UCC,UCCTD,14,632789,500,16.704,36.353001,0,201.2,0.26,1.7,5,0.02,0,0,0,0,23.4537,0.12683,0,0.0416,0.22,0.16098,0.00976,0.44878,0.0078,0,2.53,22.46,0,0.18,145.03,17.11,0,0,0,0,0,0,36.9756,1.95122
1857,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,505.3,16_02_ROS,CTD,14,632861,501,16.572,36.308998,0,197.5,0.32,2,5.9,0,2379.1,2118.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,784.2,16_02_ROS,CTD,13,632858,777,11.038,35.412998,0,141.3,1.29,10.2,20.6,0,2331.9,2180.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,785.2,16_01_UCC,UCCTD,13,632786,778,10.711,35.380001,0,135.3,1.31,10.6,21.1,0.02,0,0,0,0,14.478,0.13658,0,0.2994,0.44,0.40976,0.02244,0.10732,0.00098,0,3.97,31.73,0,0.93,138.53999,21.66,0,0,0,0,0,0,40.0976,1.7561
1860,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,1011.9,16_02_ROS,CTD,12,632855,1002,6.963,35.109001,0,183.7,1.36,12.9,21.1,0.01,2320.6,2183.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,1014.9,16_01_UCC,UCCTD,12,632783,1005,6.93,35.116001,0,179.1,1.36,12.8,21.1,0.02,0,0,0,0,12.4293,0.20488,0,0.315,0.71,0.62634,0.01073,0.10732,0.00098,0,4.43,39.11,0,1.46,143.35001,24.1,0,0,0,0,0,0,0,0
1862,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,1264.1,16_02_ROS,CTD,11,632852,1251,5.251,35.048,0,228.4,1.22,11.7,18.8,0.01,2315.7,2173.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,1268.1,16_01_UCC,UCCTD,11,632780,1255,5.192,35.043999,0,224.9,1.22,11.6,18.8,0.01,0,0,0,0,11.4829,0.18537,0,0.2732,0.84,0.84098,0.02634,0.13658,0.00195,0,4.09,35.67,0,1.5,144.11,24.89,0,0,0,0,0,0,0,0
1864,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,1518.6,16_02_ROS,CTD,10,632849,1502,4.53,35.000999,0,245.5,1.18,11.5,18.1,0,2314.9,2169.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,1520.6,16_01_UCC,UCCTD,10,632777,1504,4.535,35.002998,0,242,1.18,11.3,18.1,0,0,0,0,0,11.4439,0.14634,0,0.2721,0.83,0.82634,0.00585,0.14634,0.00098,0,4.13,38.17,0,1.51,148.19,25.25,0,0,0,0,0,0,0,0
1866,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,1770.4,16_02_ROS,CTD,9,632846,1750,4.091,34.969002,0,253.2,1.16,11.9,17.8,0,2312.3,2166.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,1775.5,16_01_UCC,UCCTD,9,632774,1755,4.212,34.993,0,247.4,1.18,12,18.1,0,0,0,0,0,12.3122,0.14634,0,0.2649,0.75,0.72683,0.00585,0.14634,0.00195,0,4.14,39.19,0,1.57,144.98,24.59,0,0,0,0,0,0,0,0
1868,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,2023.5,16_02_ROS,CTD,8,632843,1999,3.868,34.963001,0,255.9,1.17,12.8,17.9,0,2312.2,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,2026.5,16_01_UCC,UCCTD,8,632771,2002,3.808,34.960999,0,254.5,1.18,12.7,18,0,0,0,0,0,12.9659,0.17561,0,0.2673,0.75,0.70927,0.04293,0.1561,0.00195,0,4.19,40.13,0,1.59,144.13,23.73,0,0,0,0,0,0,0,0
1870,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,2530.6,16_01_UCC,UCCTD,7,632768,2497,3.426,34.951,0,257.8,1.19,15.7,18,0,0,0,0,0,15.0244,0.06829,0,0.2741,0.69,0.62829,0.01951,0.14634,0.00293,0,4.21,35.82,0,1.7,145.31,23.89,0,0,0,0,0,0,0,0
1871,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,2535.7,16_02_ROS,CTD,7,632840,2502,3.436,34.950001,0,258.1,1.18,15.8,18,0,2316,2164.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,3042.9,16_02_ROS,CTD,6,632837,2999,3.062,34.938999,0,258.4,1.2,19.3,18.2,0,2318.8,2166.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,3042.9,16_01_UCC,UCCTD,6,632765,2999,3.043,34.942001,0,259.2,1.21,19.5,18.3,0,0,0,0,0,17.8927,0.18537,0,0.2822,0.62,0.64098,0.0039,0.12683,0.00195,0,4.38,26.07,0,1.74,146.72,25.26,0,0,0,0,0,0,0,0
1874,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,3552.4,16_02_ROS,CTD,5,632834,3497,2.657,34.918999,0,261.3,1.21,22.7,18.1,0.01,2321.4,2168.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,3558.5,16_01_UCC,UCCTD,5,632762,3503,2.645,34.919998,0,262.8,1.22,22.5,18.3,0,0,0,0,0,19.8634,0.20488,0,0.2917,0.61,0.54927,0.01951,0.11707,0.00098,0,4.4,20.09,0,1.81,150.13,28.08,0,0,0,0,0,0,0,0
1876,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,4068.1,16_02_ROS,CTD,4,632831,4000,2.383,34.900002,0,262.2,1.24,27.3,18.5,0.01,2326.4,2174.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,4069.1,16_01_UCC,UCCTD,4,632759,4001,2.367,34.901001,0,263.5,1.26,27.4,18.8,0,0,0,0,0,22.4488,0.10732,0,0.305,0.62,0.53854,0.00195,0.12683,0.0039,0,4.63,15.58,0,2.29,159.88,33.67,0,0,0,0,0,0,0,0
1878,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,4579.9,16_02_ROS,CTD,3,632828,4498,2.28,34.888,0,260.9,1.28,31.6,19.2,0.01,2329.5,2177.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,4583,16_01_UCC,UCCTD,3,632756,4501,2.276,34.889,0,261.9,1.29,31.5,19.1,0,0,0,0,0,23.7951,0.16585,0,0.3174,0.57,0.61561,0.08683,0.13658,0.00195,0,4.65,10.96,0,2.32,165.25,37.13,0,0,0,0,0,0,0,0
1880,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,5095.9,16_02_ROS,CTD,2,632825,4999,2.272,34.881001,0,258.6,1.33,35.7,19.8,0.01,2334.5,2184.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,5099,16_01_UCC,UCCTD,2,632753,5002,2.265,34.882,0,258.5,1.34,35.5,19.8,0,0,0,0,0,24.7805,0.18537,0,0.3394,0.61,0.6761,0.00488,0.14634,0.00195,0,4.84,8.13,0,2.54,176.62,42.79,0,0,0,0,0,0,0,0
1882,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,5340.4,16_01_UCC,UCCTD,1,632750,5236,2.205,34.869999,0,251.1,1.43,43.8,21.1,0.01,0,0,0,0,21.7951,0.02927,0,0.3854,0.62,0.62634,0,0.1561,0.00195,0,5.13,7.79,0,2.91,190.97,49.16,0,0,0,0,0,0,0,0
1883,GA02,16,2010-05-20T11:48:29.000,306.70898,36.2051,5451,PE319,5347.6,16_02_ROS,CTD,1,632822,5243,2.23,34.872002,0,253.8,1.41,42.5,20.9,0.03,2340.9,2191.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,8.1,17_01_UCC,UCCTD,24,632963,8,18.77,36.532001,0,221,0.02,0.4,0,0.01,0,0,0,0,14.6927,0.1561,0,0.0034,0.09,0.05463,0.00195,0.61463,0.0078,0,2.03,21.21,0,0.75,125.31,11.86,0,0,0,0,0,0,0,0
1885,GA02,17,2010-05-21T11:48:00.000,304.5755,34.3307,5533,PE319,10.1,17_02_ROS,CTD,24,632129,10,18.858,36.526001,0,227.4,0.02,0.3,0,0.02,2393,2082.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
